"business_id","Score","date","type"
82607,,"20150813","Reinspection/Followup"
82607,87,"20150803","Routine - Unscheduled"
82607,,"20150407","Non-inspection site visit"
82627,,"20151028","New Ownership"
82627,,"20151027","New Ownership"
82627,,"20151020","New Ownership"
82627,,"20151015","New Construction"
82627,,"20151007","New Ownership"
82635,,"20161213","Reinspection/Followup"
82635,93,"20161114","Routine - Unscheduled"
82635,,"20150813","New Construction"
82635,,"20150723","New Construction"
82636,,"20150915","Reinspection/Followup"
82636,89,"20150812","Routine - Unscheduled"
82636,,"20150617","Non-inspection site visit"
82636,,"20150603","New Ownership"
82649,92,"20160915","Routine - Unscheduled"
82649,92,"20160405","Routine - Unscheduled"
82649,,"20150701","New Ownership"
82653,100,"20151028","Routine - Unscheduled"
82653,,"20150609","New Construction"
82653,,"20150608","New Construction"
82653,,"20150605","New Construction"
82654,96,"20161129","Routine - Unscheduled"
82654,94,"20150604","Routine - Unscheduled"
82655,,"20160609","Reinspection/Followup"
82655,94,"20160506","Routine - Unscheduled"
82655,,"20150430","New Ownership"
82655,,"20150423","New Ownership"
82655,,"20150421","New Ownership"
82655,,"20150402","New Ownership"
82655,,"20150401","New Construction"
82656,,"20151102","New Construction"
82656,89,"20151020","Routine - Unscheduled"
82656,,"20150327","Non-inspection site visit"
82664,90,"20161109","Routine - Unscheduled"
82664,100,"20160210","Routine - Unscheduled"
82664,96,"20150420","Routine - Unscheduled"
82664,,"20150420","New Ownership"
82670,98,"20160906","Routine - Unscheduled"
82670,96,"20160125","Routine - Unscheduled"
82670,,"20150604","New Construction"
82677,,"20160823","Reinspection/Followup"
82677,,"20160805","Reinspection/Followup"
82677,96,"20160805","Routine - Unscheduled"
82677,91,"20150529","Routine - Unscheduled"
82680,,"20160713","Reinspection/Followup"
82680,80,"20160706","Routine - Unscheduled"
82680,,"20150804","Reinspection/Followup"
82680,,"20150708","Reinspection/Followup"
82680,,"20150622","Non-inspection site visit"
82680,100,"20150409","Routine - Unscheduled"
82687,100,"20161002","Routine - Unscheduled"
82687,100,"20150809","Routine - Unscheduled"
82690,,"20160812","Reinspection/Followup"
82690,80,"20160811","Routine - Unscheduled"
82690,,"20160311","Structural Inspection"
82690,94,"20151015","Routine - Unscheduled"
82690,,"20150422","New Construction"
82695,90,"20160510","Routine - Unscheduled"
82695,,"20160321","New Construction"
82695,,"20150828","New Ownership"
82697,96,"20160528","Routine - Unscheduled"
82697,,"20160119","Structural Inspection"
82697,88,"20150313","Routine - Unscheduled"
82700,,"20161130","Reinspection/Followup"
82700,87,"20161122","Routine - Unscheduled"
82700,,"20160531","New Construction"
82700,,"20151223","New Construction"
82700,,"20151209","New Construction"
82700,94,"20151202","Routine - Unscheduled"
82700,,"20150714","New Construction"
82700,,"20150407","New Ownership"
82715,100,"20161207","Routine - Unscheduled"
82715,96,"20160524","Routine - Unscheduled"
82715,,"20150623","New Ownership"
82718,96,"20161207","Routine - Unscheduled"
82718,92,"20160524","Routine - Unscheduled"
82718,,"20150522","New Construction"
82718,,"20150512","New Construction"
82719,,"20150409","New Construction"
82721,92,"20161207","Routine - Unscheduled"
82721,98,"20160524","Routine - Unscheduled"
82721,,"20150522","New Construction"
82721,,"20150512","New Construction"
82733,,"20160809","Reinspection/Followup"
82733,85,"20160802","Routine - Unscheduled"
82733,96,"20150611","Routine - Unscheduled"
82733,,"20150417","New Ownership"
82733,,"20150414","New Ownership"
82792,,"20151204","New Construction"
82792,,"20151204","New Construction"
82792,,"20151117","New Construction"
82792,,"20151013","New Construction"
82793,,"20150430","New Ownership"
82793,91,"20150430","Routine - Unscheduled"
82803,94,"20160810","Routine - Unscheduled"
82803,,"20160311","New Construction"
82803,,"20150918","Reinspection/Followup"
82803,100,"20150910","Routine - Unscheduled"
82803,,"20150708","New Construction"
82803,,"20150702","New Construction"
82803,,"20150514","New Construction"
82806,98,"20160114","Routine - Unscheduled"
82806,,"20150604","New Ownership"
82806,100,"20150604","Routine - Unscheduled"
82806,,"20150508","New Ownership"
82807,92,"20161209","Routine - Unscheduled"
82807,100,"20150723","Routine - Unscheduled"
82812,100,"20161005","Routine - Unscheduled"
82812,100,"20150715","Routine - Unscheduled"
82820,,"20150410","New Construction"
82821,90,"20160923","Routine - Unscheduled"
82821,,"20150813","Complaint Reinspection/Followup"
82821,,"20150806","Complaint Reinspection/Followup"
82821,,"20150410","New Construction"
82844,100,"20160410","Routine - Unscheduled"
82844,100,"20150419","Routine - Unscheduled"
82845,100,"20160814","Routine - Unscheduled"
82846,98,"20161011","Routine - Unscheduled"
82846,100,"20160814","Routine - Unscheduled"
82846,96,"20160410","Routine - Unscheduled"
82846,100,"20150830","Routine - Unscheduled"
82846,100,"20150419","Routine - Unscheduled"
82847,96,"20160410","Routine - Unscheduled"
82847,100,"20150830","Routine - Unscheduled"
82847,100,"20150419","Routine - Unscheduled"
82850,,"20160410","Routine - Unscheduled"
82850,,"20150419","Routine - Scheduled"
82852,96,"20160410","Routine - Unscheduled"
82852,,"20150419","Routine - Scheduled"
82853,,"20160410","Routine - Scheduled"
82853,100,"20150419","Routine - Unscheduled"
82854,100,"20160410","Routine - Unscheduled"
82869,,"20160708","Reinspection/Followup"
82869,85,"20160705","Routine - Unscheduled"
82869,,"20150701","New Ownership"
82869,83,"20150507","Routine - Unscheduled"
82873,,"20160122","Structural Inspection"
82873,,"20150421","New Construction"
82878,94,"20161008","Routine - Unscheduled"
82878,,"20151120","Reinspection/Followup"
82878,87,"20151118","Routine - Unscheduled"
82878,,"20151007","New Construction"
82880,84,"20160527","Routine - Unscheduled"
82880,,"20160309","Structural Inspection"
82880,,"20150430","New Ownership"
82883,98,"20160827","Routine - Unscheduled"
82883,,"20160121","Structural Inspection"
82883,,"20150422","New Construction"
82890,,"20150828","Reinspection/Followup"
82890,,"20150828","New Ownership"
82890,78,"20150825","Routine - Unscheduled"
82891,,"20150828","Reinspection/Followup"
82891,,"20150828","New Ownership"
82891,83,"20150825","Routine - Unscheduled"
82892,87,"20161101","Routine - Unscheduled"
82892,,"20150930","Routine - Unscheduled"
82892,,"20150916","New Construction"
82892,,"20150706","New Construction"
82892,,"20150702","New Construction"
82892,,"20150630","New Construction"
82895,,"20150828","Reinspection/Followup"
82895,,"20150828","New Ownership"
82895,85,"20150825","Routine - Unscheduled"
82897,,"20150828","Reinspection/Followup"
82897,,"20150828","New Ownership"
82897,78,"20150825","Routine - Unscheduled"
82898,,"20150828","Reinspection/Followup"
82898,,"20150828","New Ownership"
82898,81,"20150825","Routine - Unscheduled"
82907,96,"20161017","Routine - Unscheduled"
82907,100,"20150507","Routine - Unscheduled"
82909,93,"20160912","Routine - Unscheduled"
82909,90,"20150615","Routine - Unscheduled"
82909,,"20150508","New Construction"
82909,,"20150430","New Construction"
82911,,"20160830","Reinspection/Followup"
82911,89,"20160824","Routine - Unscheduled"
82911,,"20160201","Foodborne Illness Investigation"
82911,100,"20150625","Routine - Unscheduled"
82911,,"20150521","New Construction"
82911,,"20150519","New Construction"
82911,,"20150428","New Construction"
82926,96,"20161003","Routine - Unscheduled"
82926,,"20150909","New Ownership"
82926,,"20150909","New Construction"
82926,,"20150826","New Construction"
82926,,"20150709","New Construction"
82926,,"20150518","New Ownership"
82930,,"20160720","Reinspection/Followup"
82930,85,"20160705","Routine - Unscheduled"
82930,100,"20150619","Routine - Unscheduled"
82930,,"20150612","New Construction"
82930,,"20150528","New Construction"
82932,100,"20151009","Routine - Unscheduled"
82932,,"20150630","New Construction"
82932,,"20150527","New Construction"
82932,,"20150414","New Construction"
82933,100,"20160410","Routine - Unscheduled"
82933,86,"20150830","Routine - Unscheduled"
82933,98,"20150419","Routine - Unscheduled"
82944,,"20151210","Reinspection/Followup"
82944,91,"20151030","Routine - Unscheduled"
82944,,"20150723","New Ownership"
82944,,"20150505","Non-inspection site visit"
82945,,"20161118","Reinspection/Followup"
82945,,"20161012","Reinspection/Followup"
82945,94,"20160927","Routine - Unscheduled"
82945,,"20150922","Reinspection/Followup"
82945,92,"20150828","Routine - Unscheduled"
82945,,"20150610","New Construction"
82945,,"20150604","New Construction"
82945,,"20150522","New Construction"
82945,,"20150507","New Construction"
82950,93,"20160909","Routine - Unscheduled"
82950,,"20160701","Reinspection/Followup"
82950,70,"20160614","Routine - Unscheduled"
82950,,"20150427","New Ownership"
82950,96,"20150427","Routine - Unscheduled"
82955,96,"20161110","Routine - Unscheduled"
82955,,"20160419","Complaint"
82955,100,"20151118","Routine - Unscheduled"
82955,,"20151005","New Construction"
82955,,"20151001","New Construction"
82959,,"20160812","Routine - Unscheduled"
82959,94,"20160226","Routine - Unscheduled"
82959,,"20150527","New Ownership"
82963,,"20160531","Reinspection/Followup"
82963,86,"20160528","Routine - Unscheduled"
82963,,"20160120","Structural Inspection"
82963,,"20150511","New Ownership"
82992,100,"20151105","Routine - Unscheduled"
82992,,"20150811","New Construction"
82992,,"20150717","New Construction"
82994,100,"20160710","Routine - Unscheduled"
82994,100,"20150621","Routine - Unscheduled"
82996,84,"20160726","Routine - Unscheduled"
82996,100,"20150717","Routine - Unscheduled"
82998,92,"20160726","Routine - Unscheduled"
82998,100,"20150717","Routine - Unscheduled"
83000,94,"20160726","Routine - Unscheduled"
83000,100,"20150717","Routine - Unscheduled"
83005,96,"20160726","Routine - Unscheduled"
83005,100,"20150717","Routine - Unscheduled"
83013,92,"20160726","Routine - Unscheduled"
83013,100,"20150717","Routine - Unscheduled"
83030,100,"20160622","Routine - Unscheduled"
83035,,"20150619","New Construction"
83040,,"20161011","New Construction"
83040,,"20160929","Structural Inspection"
83040,98,"20150625","Routine - Unscheduled"
83041,94,"20160707","Routine - Unscheduled"
83041,,"20150508","New Ownership"
83043,,"20160630","Reinspection/Followup"
83043,83,"20160622","Routine - Unscheduled"
83043,,"20150429","New Ownership"
83046,96,"20151023","Routine - Unscheduled"
83046,,"20150430","New Ownership"
83048,,"20150923","New Ownership"
83048,,"20150923","Reinspection/Followup"
83048,82,"20150623","Routine - Unscheduled"
83048,,"20150623","New Ownership"
83062,,"20160422","Non-inspection site visit"
83062,,"20151014","New Ownership"
83062,,"20150924","New Construction"
83062,,"20150825","New Construction"
83072,86,"20161114","Routine - Unscheduled"
83072,,"20151016","New Ownership"
83072,,"20151016","Non-inspection site visit"
83072,,"20151016","New Construction"
83072,,"20151007","New Ownership"
83072,,"20151007","New Construction"
83072,,"20150827","New Construction"
83072,,"20150608","New Construction"
83073,94,"20161118","Routine - Unscheduled"
83073,96,"20160505","Routine - Unscheduled"
83073,,"20150605","New Ownership"
83073,,"20150430","New Ownership"
83079,100,"20160702","Routine - Unscheduled"
83087,100,"20161002","Routine - Unscheduled"
83087,100,"20150809","Routine - Unscheduled"
83097,,"20150728","New Ownership"
83097,92,"20150728","Routine - Unscheduled"
83097,,"20150527","New Ownership"
83098,94,"20161214","Routine - Unscheduled"
83098,100,"20160525","Routine - Unscheduled"
83098,,"20150507","New Ownership"
83102,,"20160722","Routine - Unscheduled"
83102,100,"20150604","Routine - Unscheduled"
83125,,"20160803","Non-inspection site visit"
83125,,"20160622","New Construction"
83125,,"20160516","Non-inspection site visit"
83125,100,"20150819","Routine - Unscheduled"
83125,,"20150819","New Ownership"
83134,,"20161018","Complaint"
83134,,"20160921","Reinspection/Followup"
83134,,"20160901","Reinspection/Followup"
83134,90,"20160727","Routine - Unscheduled"
83134,,"20150713","New Ownership"
83134,98,"20150713","Routine - Unscheduled"
83135,,"20150505","Routine - Scheduled"
83135,,"20150505","New Ownership"
83142,,"20150520","New Ownership"
83148,,"20160715","Reinspection/Followup"
83148,96,"20160426","Routine - Unscheduled"
83148,100,"20150518","Routine - Unscheduled"
83148,,"20150518","New Ownership"
83168,,"20150612","Non-inspection site visit"
83168,,"20150612","Non-inspection site visit"
83196,93,"20161110","Routine - Unscheduled"
83196,96,"20160523","Routine - Unscheduled"
83305,100,"20160127","Routine - Unscheduled"
83305,,"20150608","New Construction"
83316,86,"20161114","Routine - Unscheduled"
83316,88,"20151013","Routine - Unscheduled"
83316,,"20151009","New Ownership"
83316,,"20151007","New Construction"
83316,,"20151007","New Ownership"
83316,,"20150513","Non-inspection site visit"
83316,,"20150513","New Construction"
83321,78,"20160726","Routine - Unscheduled"
83321,,"20150806","Reinspection/Followup"
83321,85,"20150804","Routine - Unscheduled"
83325,100,"20160722","Routine - Unscheduled"
83325,,"20151118","New Ownership"
83325,,"20150529","New Ownership"
83325,96,"20150529","Routine - Unscheduled"
83325,,"20150501","Non-inspection site visit"
83327,96,"20160815","Routine - Unscheduled"
83327,98,"20150722","Routine - Unscheduled"
83327,,"20150508","Reinspection/Followup"
83336,92,"20150513","Routine - Unscheduled"
83340,,"20160816","New Construction"
83340,,"20151107","Complaint"
83340,,"20150513","New Ownership"
83351,,"20161011","Reinspection/Followup"
83351,,"20160920","Routine - Scheduled"
83351,,"20160318","Reinspection/Followup"
83351,77,"20160316","Routine - Unscheduled"
83351,,"20160316","Complaint"
83351,,"20150824","Complaint"
83351,,"20150706","Reinspection/Followup"
83351,,"20150615","New Ownership"
83351,78,"20150615","Routine - Unscheduled"
83352,98,"20160801","Routine - Unscheduled"
83352,,"20160301","Reinspection/Followup"
83352,94,"20160218","Routine - Unscheduled"
83352,94,"20150731","Routine - Unscheduled"
83360,,"20150626","New Ownership"
83360,91,"20150626","Routine - Unscheduled"
83362,100,"20150814","Routine - Unscheduled"
83362,,"20150519","New Construction"
83362,,"20150519","New Construction"
83362,,"20150513","New Construction"
83365,,"20160308","Complaint"
83365,96,"20160308","Routine - Unscheduled"
83365,,"20150618","New Construction"
83365,,"20150604","New Ownership"
83369,92,"20160613","Routine - Unscheduled"
83369,98,"20151204","Routine - Unscheduled"
83369,,"20151204","New Ownership"
83369,,"20151113","Non-inspection site visit"
83369,,"20151020","Reinspection/Followup"
83369,,"20150909","New Ownership"
83369,,"20150722","New Ownership"
83371,98,"20160415","Routine - Unscheduled"
83371,,"20151222","New Construction"
83371,,"20151124","New Construction"
83371,,"20151002","New Construction"
83389,,"20151001","Reinspection/Followup"
83389,93,"20150814","Routine - Unscheduled"
83389,100,"20150813","Routine - Unscheduled"
83389,,"20150603","New Ownership"
83390,,"20150715","New Ownership"
83394,,"20150730","New Construction"
83394,100,"20150730","Routine - Unscheduled"
83394,,"20150727","New Construction"
83394,,"20150709","New Construction"
83399,100,"20160706","Routine - Unscheduled"
83399,100,"20160204","Routine - Unscheduled"
83403,,"20160919","Reinspection/Followup"
83403,88,"20160912","Routine - Unscheduled"
83403,94,"20150609","Routine - Unscheduled"
83403,,"20150529","New Ownership"
83409,100,"20161206","Routine - Unscheduled"
83409,,"20150917","New Ownership"
83409,,"20150910","New Construction"
83409,,"20150828","New Construction"
83409,,"20150526","New Construction"
83415,90,"20160902","Routine - Unscheduled"
83415,88,"20150825","Routine - Unscheduled"
83415,,"20150707","New Ownership"
83415,,"20150625","New Construction"
83415,,"20150625","New Ownership"
83415,,"20150609","New Construction"
83418,,"20150612","New Construction"
83423,,"20160909","Complaint"
83423,,"20151006","New Ownership"
83423,,"20150930","New Ownership"
83424,75,"20160921","Routine - Unscheduled"
83424,,"20160419","Reinspection/Followup"
83424,81,"20160301","Routine - Unscheduled"
83424,,"20151114","New Ownership"
83424,,"20150526","New Ownership"
83429,98,"20160628","Routine - Unscheduled"
83429,,"20150610","New Ownership"
83429,100,"20150610","Routine - Unscheduled"
83436,92,"20160628","Routine - Unscheduled"
83436,,"20150610","New Ownership"
83436,100,"20150610","Routine - Unscheduled"
83439,98,"20160628","Routine - Unscheduled"
83439,100,"20150610","Routine - Unscheduled"
83439,,"20150610","New Ownership"
83449,86,"20161026","Routine - Unscheduled"
83449,100,"20150911","Routine - Unscheduled"
83472,92,"20160907","Routine - Unscheduled"
83472,94,"20160322","Routine - Unscheduled"
83472,94,"20150811","Routine - Unscheduled"
83472,,"20150612","New Ownership"
83472,,"20150522","New Construction"
83472,,"20150520","New Construction"
83475,,"20160412","Reinspection/Followup"
83475,80,"20160303","Routine - Unscheduled"
83475,,"20150710","New Ownership"
83476,,"20161109","Reinspection/Followup"
83476,72,"20161021","Routine - Unscheduled"
83476,,"20160506","Reinspection/Followup"
83476,64,"20160428","Routine - Unscheduled"
83476,,"20150918","Complaint"
83476,,"20150916","Complaint"
83476,100,"20150723","Routine - Unscheduled"
83476,,"20150723","New Ownership"
83476,,"20150707","New Construction"
83476,,"20150624","New Construction"
83480,,"20150522","New Construction"
83481,,"20150522","New Construction"
83497,98,"20160622","Routine - Unscheduled"
83497,92,"20150909","Routine - Unscheduled"
83497,,"20150909","Complaint"
83497,,"20150716","New Ownership"
83504,,"20150708","New Ownership"
83504,,"20150609","New Ownership"
83515,,"20160406","New Construction"
83515,,"20160331","New Construction"
83515,,"20150714","New Ownership"
83515,,"20150706","New Ownership"
83515,,"20150605","New Ownership"
83520,96,"20161123","Routine - Unscheduled"
83520,,"20151001","Reinspection/Followup"
83520,93,"20150915","Routine - Unscheduled"
83520,,"20150806","New Construction"
83520,,"20150731","New Construction"
83520,,"20150728","New Construction"
83520,,"20150611","New Construction"
83522,100,"20151009","Routine - Unscheduled"
83522,,"20150630","New Construction"
83524,90,"20160310","Routine - Unscheduled"
83524,,"20150730","New Ownership"
83538,,"20160727","Reinspection/Followup"
83538,82,"20160719","Routine - Unscheduled"
83538,86,"20150729","Routine - Unscheduled"
83553,,"20161013","Reinspection/Followup"
83553,92,"20160928","Routine - Unscheduled"
83553,100,"20150731","Routine - Unscheduled"
83553,,"20150619","New Ownership"
83553,,"20150602","New Construction"
83553,,"20150602","New Ownership"
83565,,"20150828","New Ownership"
83566,,"20151008","New Construction"
83566,,"20150924","New Ownership"
83567,,"20160711","Reinspection/Followup"
83567,88,"20160627","Routine - Unscheduled"
83567,,"20160613","New Construction"
83567,100,"20160401","Routine - Unscheduled"
83567,,"20160324","New Construction"
83568,,"20150728","New Ownership"
83568,,"20150724","New Construction"
83570,,"20161118","New Construction"
83570,,"20161118","New Ownership"
83570,,"20160825","New Construction"
83570,,"20160802","Non-inspection site visit"
83570,67,"20160728","Routine - Unscheduled"
83570,,"20160728","New Ownership"
83570,,"20150723","Reinspection/Followup"
83570,,"20150723","New Ownership"
83570,,"20150513","Non-inspection site visit"
83570,,"20150512","Complaint"
83570,70,"20150512","Routine - Unscheduled"
83571,100,"20160108","Routine - Unscheduled"
83571,,"20150605","New Ownership"
83572,,"20150724","New Ownership"
83572,,"20150724","Reinspection/Followup"
83572,,"20150713","New Ownership"
83572,90,"20150713","Routine - Unscheduled"
83575,80,"20160411","Routine - Unscheduled"
83575,,"20150824","New Ownership"
83579,,"20160616","Reinspection/Followup"
83579,78,"20160614","Routine - Unscheduled"
83579,,"20151023","Complaint"
83579,96,"20150721","Routine - Unscheduled"
83579,,"20150623","New Ownership"
83587,,"20161003","Reinspection/Followup"
83587,96,"20160506","Routine - Unscheduled"
83587,,"20160506","New Ownership"
83587,,"20160217","New Construction"
83587,,"20160205","New Construction"
83587,,"20150924","New Construction"
83588,86,"20161209","Routine - Unscheduled"
83588,92,"20160601","Routine - Unscheduled"
83588,,"20150827","New Ownership"
83588,,"20150825","New Construction"
83588,,"20150812","New Construction"
83589,,"20161007","Reinspection/Followup"
83589,81,"20160920","Routine - Unscheduled"
83589,,"20151119","New Ownership"
83589,,"20151119","Reinspection/Followup"
83589,,"20151014","Reinspection/Followup"
83589,70,"20151013","Routine - Unscheduled"
83589,,"20151013","New Ownership"
83596,,"20151021","New Ownership"
83596,,"20151014","New Construction"
83596,,"20150826","New Construction"
83596,,"20150730","New Construction"
83602,94,"20160630","Routine - Unscheduled"
83602,,"20150803","New Ownership"
83602,,"20150727","New Ownership"
83605,,"20160927","Reinspection/Followup"
83605,80,"20160915","Routine - Unscheduled"
83605,98,"20151117","Routine - Unscheduled"
83605,,"20151005","Complaint"
83605,,"20150603","New Construction"
83610,100,"20160615","Routine - Unscheduled"
83610,100,"20150610","Routine - Unscheduled"
83612,93,"20160922","Routine - Unscheduled"
83612,96,"20160311","Routine - Unscheduled"
83612,,"20160311","Complaint"
83612,74,"20151023","Routine - Unscheduled"
83612,,"20150925","New Construction"
83612,,"20150924","New Construction"
83612,,"20150918","New Construction"
83616,81,"20160829","Routine - Unscheduled"
83616,96,"20150804","Routine - Unscheduled"
83626,,"20150615","New Ownership"
83627,,"20151014","New Ownership"
83627,84,"20151014","Routine - Unscheduled"
83627,,"20150820","New Ownership"
83627,,"20150820","New Ownership"
83633,,"20160513","Reinspection/Followup"
83633,89,"20160411","Routine - Unscheduled"
83633,,"20160302","New Ownership"
83633,,"20160202","New Construction"
83633,,"20151202","New Construction"
83636,98,"20160525","Routine - Unscheduled"
83636,,"20160119","Structural Inspection"
83640,,"20160907","Reinspection/Followup"
83640,86,"20160830","Routine - Unscheduled"
83640,,"20150814","Reinspection/Followup"
83640,,"20150608","New Ownership"
83642,,"20160916","Reinspection/Followup"
83642,86,"20160829","Routine - Unscheduled"
83642,100,"20150804","Routine - Unscheduled"
83643,86,"20161017","Routine - Unscheduled"
83643,,"20160502","Reinspection/Followup"
83643,86,"20160415","Routine - Unscheduled"
83643,,"20150723","New Ownership"
83643,98,"20150723","Routine - Unscheduled"
83644,94,"20160608","Routine - Unscheduled"
83644,,"20150615","New Ownership"
83647,,"20160909","Reinspection/Followup"
83647,58,"20160714","Routine - Unscheduled"
83647,,"20160615","Reinspection/Followup"
83647,,"20151114","New Ownership"
83647,,"20151019","New Construction"
83647,78,"20150929","Routine - Unscheduled"
83647,,"20150929","New Ownership"
83647,,"20150923","New Ownership"
83647,,"20150909","New Ownership"
83647,,"20150901","New Ownership"
83647,,"20150721","New Ownership"
83648,88,"20161215","Routine - Unscheduled"
83648,86,"20160628","Routine - Unscheduled"
83655,88,"20160714","Routine - Unscheduled"
83655,,"20150826","New Ownership"
83655,98,"20150826","Routine - Unscheduled"
83687,90,"20150722","Routine - Unscheduled"
83687,,"20150722","New Ownership"
83687,,"20150717","Non-inspection site visit"
83687,,"20150619","New Ownership"
83688,,"20161209","Reinspection/Followup"
83688,73,"20160919","Routine - Unscheduled"
83688,,"20150807","Reinspection/Followup"
83688,86,"20150730","Routine - Unscheduled"
83688,,"20150730","New Ownership"
83688,,"20150710","New Ownership"
83696,96,"20160614","Routine - Unscheduled"
83696,,"20160614","Complaint"
83696,,"20150825","New Ownership"
83696,,"20150713","New Ownership"
83704,,"20161207","Reinspection/Followup"
83704,92,"20161104","Routine - Unscheduled"
83704,94,"20160331","Routine - Unscheduled"
83704,,"20150827","New Ownership"
83704,,"20150716","New Ownership"
83706,,"20150617","New Construction"
83708,100,"20150918","Routine - Unscheduled"
83708,,"20150918","New Ownership"
83709,92,"20160808","Routine - Unscheduled"
83709,93,"20160205","Routine - Unscheduled"
83709,,"20160205","New Ownership"
83711,100,"20151124","Routine - Unscheduled"
83711,,"20151122","New Construction"
83711,,"20151120","New Construction"
83711,,"20151022","New Construction"
83727,96,"20150930","Routine - Unscheduled"
83727,,"20150714","New Ownership"
83744,,"20151008","New Construction"
83744,,"20151001","New Construction"
83744,,"20150925","New Construction"
83744,,"20150622","New Construction"
83746,,"20150825","New Ownership"
83746,,"20150819","New Construction"
83746,,"20150701","New Ownership"
83755,,"20151109","New Construction"
83755,,"20151028","New Construction"
83755,,"20151023","New Construction"
83755,,"20151020","New Construction"
83759,,"20150814","New Ownership"
83759,,"20150810","New Construction"
83759,,"20150805","New Construction"
83759,,"20150701","New Construction"
83759,,"20150619","New Construction"
83769,,"20160801","New Construction"
83773,,"20151116","Reinspection/Followup"
83773,88,"20151102","Routine - Unscheduled"
83773,,"20150811","New Ownership"
83773,,"20150806","New Construction"
83773,,"20150806","Non-inspection site visit"
83773,,"20150804","Non-inspection site visit"
83773,,"20150804","New Construction"
83773,,"20150724","New Construction"
83773,,"20150724","Non-inspection site visit"
83773,,"20150702","New Construction"
83773,,"20150702","New Ownership"
83779,92,"20160815","Routine - Unscheduled"
83779,,"20160229","Reinspection/Followup"
83779,85,"20160226","Routine - Unscheduled"
83779,,"20150911","New Ownership"
83779,,"20150910","New Ownership"
83779,,"20150722","New Ownership"
83796,,"20150709","Reinspection/Followup"
83796,,"20150709","New Ownership"
83796,,"20150624","Reinspection/Followup"
83796,,"20150616","Reinspection/Followup"
83796,,"20150616","New Ownership"
83796,,"20150513","New Ownership"
83796,81,"20150513","Routine - Unscheduled"
83799,,"20160614","Reinspection/Followup"
83799,83,"20160603","Routine - Unscheduled"
83799,,"20150930","New Ownership"
83799,,"20150930","New Ownership"
83799,,"20150730","New Ownership"
83799,,"20150710","Reinspection/Followup"
83799,,"20150710","Reinspection/Followup"
83799,59,"20150708","Routine - Unscheduled"
83799,,"20150708","New Ownership"
83800,,"20150929","New Ownership"
83800,,"20150824","New Ownership"
83800,,"20150715","New Ownership"
83802,94,"20160630","Routine - Unscheduled"
83802,,"20160404","New Ownership"
83802,,"20151218","New Construction"
83802,,"20151204","New Construction"
83802,,"20150924","New Construction"
83804,,"20161128","Reinspection/Followup"
83804,86,"20161121","Routine - Unscheduled"
83804,92,"20160405","Routine - Unscheduled"
83804,,"20160209","New Ownership"
83804,,"20151217","New Construction"
83804,,"20151014","New Construction"
83804,,"20150917","New Construction"
83804,,"20150709","New Ownership"
83808,,"20161102","Complaint"
83808,,"20160909","Reinspection/Followup"
83808,76,"20160907","Routine - Unscheduled"
83808,84,"20160329","Routine - Unscheduled"
83808,,"20160329","Complaint"
83808,,"20160202","Complaint"
83808,,"20150813","Reinspection/Followup"
83808,67,"20150805","Routine - Unscheduled"
83808,,"20150723","New Construction"
83808,,"20150716","New Construction"
83811,100,"20161002","Routine - Unscheduled"
83811,100,"20150809","Routine - Unscheduled"
83821,94,"20160627","Routine - Unscheduled"
83821,,"20151013","Non-inspection site visit"
83821,,"20150925","Complaint"
83821,96,"20150814","Routine - Unscheduled"
83821,,"20150814","New Ownership"
83822,88,"20160726","Routine - Unscheduled"
83822,90,"20151106","Routine - Unscheduled"
83823,,"20150901","New Ownership"
83823,,"20150826","New Construction"
83823,,"20150806","New Construction"
83823,,"20150803","New Construction"
83823,,"20150630","New Construction"
83824,,"20160902","Reinspection/Followup"
83824,94,"20160826","Routine - Unscheduled"
83824,100,"20150813","Routine - Unscheduled"
83827,,"20160518","Reinspection/Followup"
83827,67,"20160310","Routine - Unscheduled"
83827,,"20160310","New Ownership"
83827,,"20160310","Complaint"
83827,81,"20150814","Routine - Unscheduled"
83827,,"20150814","New Ownership"
83834,,"20161018","Complaint"
83834,96,"20160712","Routine - Unscheduled"
83834,,"20160415","Non-inspection site visit"
83834,,"20160122","New Construction"
83834,,"20160119","New Construction"
83834,,"20160106","New Construction"
83834,,"20151208","New Construction"
83834,,"20151117","New Construction"
83841,,"20161128","Reinspection/Followup"
83841,93,"20161107","Routine - Unscheduled"
83841,,"20160613","New Ownership"
83841,,"20160204","New Ownership"
83841,92,"20160204","Routine - Unscheduled"
83842,83,"20161018","Routine - Unscheduled"
83842,88,"20160323","Routine - Unscheduled"
83842,,"20150819","New Ownership"
83842,,"20150819","Reinspection/Followup"
83842,94,"20150804","Routine - Unscheduled"
83842,,"20150804","New Ownership"
83843,,"20160212","New Ownership"
83843,93,"20160212","Routine - Unscheduled"
83844,,"20160706","Reinspection/Followup"
83844,73,"20160629","Routine - Unscheduled"
83844,,"20151014","New Ownership"
83844,,"20151014","Reinspection/Followup"
83844,78,"20150930","Routine - Unscheduled"
83844,,"20150811","New Ownership"
83844,,"20150730","New Ownership"
83889,92,"20161214","Routine - Unscheduled"
83889,,"20160829","Reinspection/Followup"
83889,81,"20160809","Routine - Unscheduled"
83889,92,"20150827","Routine - Unscheduled"
83889,100,"20150722","Routine - Unscheduled"
83927,100,"20161102","Routine - Unscheduled"
