"business_id","score","date","type"
79805,"93","20140804","routine"
79821,"79","20150721","routine"
79821,"79","20140805","routine"
79829,"90","20161207","routine"
79829,"100","20150217","routine"
79834,"96","20160609","routine"
79851,"96","20160830","routine"
79858,"89","20160914","routine"
79858,"96","20160802","routine"
79858,"93","20160129","routine"
79858,"100","20141016","routine"
79888,"96","20160401","routine"
79888,"94","20150916","routine"
79892,"94","20160627","routine"
79892,"94","20150528","routine"
79892,"96","20141007","routine"
79905,"100","20161011","routine"
79905,"100","20160814","routine"
79905,"96","20160410","routine"
79905,"100","20150830","routine"
79905,"100","20150419","routine"
79905,"100","20141025","routine"
79905,"100","20140914","routine"
79906,"100","20161011","routine"
79906,"98","20160814","routine"
79906,"100","20160410","routine"
79906,"96","20150830","routine"
79906,"89","20150419","routine"
79906,"98","20141025","routine"
79906,"91","20140914","routine"
79915,"100","20141031","routine"
79916,"89","20160328","routine"
79923,"73","20151014","routine"
79923,"70","20140902","routine"
79946,"100","20160223","routine"
79954,"100","20160414","routine"
79954,"100","20150312","routine"
79954,"100","20141016","routine"
79961,"87","20160707","routine"
79961,"74","20160216","routine"
79961,"80","20150825","routine"
79961,"92","20140904","routine"
79964,"100","20160418","routine"
79964,"100","20151116","routine"
79964,"100","20141024","routine"
79970,"92","20161215","routine"
79970,"96","20151008","routine"
79970,"98","20140818","routine"
79974,"92","20140902","routine"
79989,"85","20150921","routine"
79989,"90","20150213","routine"
79990,"88","20160622","routine"
80005,"100","20160610","routine"
80006,"96","20150916","routine"
80024,"76","20140902","routine"
80027,"98","20160603","routine"
80027,"96","20140814","routine"
80037,"98","20161108","routine"
80037,"100","20151026","routine"
80037,"100","20140829","routine"
80044,"96","20160803","routine"
80044,"94","20151016","routine"
80044,"96","20140915","routine"
80045,"92","20160606","routine"
80045,"94","20150304","routine"
80051,"84","20160408","routine"
80051,"90","20150304","routine"
80063,"100","20150305","routine"
80068,"96","20160916","routine"
80068,"96","20150426","routine"
80068,"89","20141007","routine"
80069,"90","20161029","routine"
80069,"92","20160528","routine"
80069,"92","20150221","routine"
80069,"91","20141002","routine"
80070,"87","20161110","routine"
80070,"92","20150514","routine"
80079,"92","20160812","routine"
80079,"83","20160405","routine"
80081,"76","20160112","routine"
80081,"86","20150112","routine"
80109,"98","20160115","routine"
80112,"92","20160714","routine"
80112,"72","20160225","routine"
80112,"93","20141212","routine"
80120,"94","20160405","routine"
80120,"94","20150122","routine"
80121,"92","20161108","routine"
80121,"98","20141118","routine"
80137,"92","20161005","routine"
80137,"98","20150930","routine"
80137,"87","20141028","routine"
80138,"96","20160623","routine"
80138,"100","20150508","routine"
80142,"92","20150129","routine"
80164,"70","20160803","routine"
80164,"80","20141014","routine"
80230,"100","20160805","routine"
80230,"100","20141121","routine"
80233,"81","20160718","routine"
80233,"88","20150202","routine"
80235,"96","20161107","routine"
80235,"94","20160601","routine"
80235,"90","20151008","routine"
80235,"96","20140909","routine"
80236,"75","20161004","routine"
80236,"90","20160329","routine"
80236,"98","20150312","routine"
80237,"100","20160527","routine"
80237,"91","20151120","routine"
80237,"100","20150225","routine"
80242,"78","20160509","routine"
80242,"92","20150319","routine"
80253,"100","20160108","routine"
80260,"88","20160725","routine"
80269,"94","20150318","routine"
80273,"62","20160310","routine"
80279,"94","20161102","routine"
80279,"92","20141120","routine"
80280,"93","20161013","routine"
80280,"82","20160415","routine"
80285,"96","20160210","routine"
80285,"100","20150220","routine"
80286,"77","20161025","routine"
80286,"92","20160322","routine"
80286,"94","20141229","routine"
80288,"87","20161004","routine"
80288,"83","20160404","routine"
80288,"96","20141028","routine"
80295,"94","20161020","routine"
80295,"94","20160415","routine"
80299,"100","20161103","routine"
80299,"100","20160427","routine"
80299,"92","20150707","routine"
80302,"92","20161025","routine"
80302,"100","20160201","routine"
80302,"98","20141229","routine"
80304,"78","20150225","routine"
80305,"96","20150410","routine"
80312,"80","20160419","routine"
80312,"92","20150219","routine"
80313,"88","20160425","routine"
80315,"92","20160608","routine"
80315,"88","20141201","routine"
80316,"87","20160606","routine"
80316,"90","20140923","routine"
80336,"100","20160810","routine"
80354,"96","20160630","routine"
80354,"94","20150508","routine"
80361,"100","20160202","routine"
80361,"100","20150302","routine"
80405,"96","20161027","routine"
80405,"100","20150925","routine"
80406,"92","20150722","routine"
80416,"79","20160824","routine"
80416,"92","20141021","routine"
80417,"87","20161114","routine"
80419,"79","20160930","routine"
80419,"91","20151207","routine"
80419,"93","20141121","routine"
80421,"81","20160713","routine"
80422,"75","20160513","routine"
80422,"89","20141210","routine"
80442,"90","20161219","routine"
80442,"96","20151006","routine"
80451,"94","20160202","routine"
80451,"91","20150826","routine"
80451,"90","20141007","routine"
80460,"88","20161212","routine"
80460,"90","20151116","routine"
80460,"92","20141022","routine"
80479,"71","20160715","routine"
80479,"78","20150508","routine"
80484,"96","20161102","routine"
80486,"96","20161128","routine"
80486,"98","20160609","routine"
80487,"96","20150917","routine"
80494,"93","20160708","routine"
80494,"100","20151023","routine"
80495,"83","20160629","routine"
80495,"88","20150402","routine"
80495,"100","20141024","routine"
80514,"76","20161025","routine"
80514,"69","20160503","routine"
80514,"78","20141027","routine"
80524,"94","20160315","routine"
80524,"96","20150430","routine"
80534,"94","20160623","routine"
80545,"98","20161214","routine"
80545,"88","20160613","routine"
80552,"92","20160516","routine"
80554,"96","20151030","routine"
80569,"100","20150814","routine"
80572,"77","20160212","routine"
80572,"98","20150312","routine"
80573,"96","20160315","routine"
80573,"96","20150312","routine"
80587,"83","20161005","routine"
80587,"94","20150528","routine"
80591,"57","20160129","routine"
80592,"100","20151201","routine"
80592,"100","20150318","routine"
80598,"94","20161013","routine"
80598,"91","20150805","routine"
80614,"75","20161222","routine"
80614,"84","20160429","routine"
80617,"100","20160301","routine"
80617,"100","20141118","routine"
80619,"89","20161214","routine"
80619,"87","20151029","routine"
80619,"86","20141015","routine"
80620,"100","20151215","routine"
80620,"100","20141022","routine"
80621,"89","20161214","routine"
80621,"91","20160121","routine"
80624,"89","20161214","routine"
80624,"100","20151029","routine"
80624,"98","20141015","routine"
80627,"82","20160909","routine"
80629,"94","20160830","routine"
80629,"96","20160108","routine"
80631,"89","20160719","routine"
80631,"92","20150407","routine"
80638,"96","20161206","routine"
80638,"96","20150825","routine"
80643,"72","20151109","routine"
80658,"96","20160701","routine"
80658,"90","20150115","routine"
80659,"83","20160623","routine"
80659,"98","20150508","routine"
80669,"88","20160324","routine"
80679,"100","20160229","routine"
80679,"96","20150407","routine"
80682,"96","20160803","routine"
80682,"94","20160303","routine"
80682,"94","20150302","routine"
80732,"100","20141031","routine"
80742,"96","20161221","routine"
80742,"90","20150427","routine"
80744,"82","20150717","routine"
80763,"88","20160913","routine"
80763,"68","20160202","routine"
80763,"88","20150128","routine"
80767,"90","20160920","routine"
80767,"89","20150825","routine"
80767,"92","20141023","routine"
80773,"91","20161110","routine"
80773,"92","20160516","routine"
80773,"100","20141113","routine"
80786,"100","20160310","routine"
80798,"90","20160609","routine"
80800,"92","20150325","routine"
80819,"96","20161130","routine"
80824,"86","20161205","routine"
80824,"79","20160309","routine"
80824,"57","20141103","routine"
80832,"80","20161128","routine"
80832,"87","20160526","routine"
80841,"98","20160204","routine"
80841,"100","20150303","routine"
80861,"98","20141112","routine"
80861,"98","20141105","routine"
80861,"98","20140825","routine"
80887,"90","20161028","routine"
80887,"89","20160412","routine"
80887,"94","20150424","routine"
80890,"92","20150403","routine"
80893,"93","20160105","routine"
80894,"98","20160512","routine"
80894,"100","20150616","routine"
80897,"100","20141031","routine"
80901,"93","20160614","routine"
80901,"100","20150923","routine"
80925,"98","20160621","routine"
80930,"98","20160318","routine"
80930,"98","20150318","routine"
80931,"74","20160614","routine"
80937,"86","20150414","routine"
80940,"88","20160815","routine"
80940,"86","20160328","routine"
80940,"96","20150206","routine"
80964,"92","20161123","routine"
80964,"88","20160509","routine"
80974,"93","20160720","routine"
80974,"94","20150126","routine"
80979,"90","20160718","routine"
80979,"100","20150217","routine"
80989,"90","20160520","routine"
80989,"92","20150325","routine"
80995,"100","20160128","routine"
80995,"100","20150302","routine"
80996,"96","20160407","routine"
81033,"90","20160822","routine"
81033,"86","20141113","routine"
81064,"100","20150403","routine"
81073,"100","20151027","routine"
81077,"90","20160822","routine"
81077,"96","20160330","routine"
81077,"100","20150206","routine"
81088,"94","20160727","routine"
81088,"94","20150507","routine"
81089,"83","20160622","routine"
81089,"100","20150430","routine"
81092,"82","20160701","routine"
81094,"98","20160824","routine"
81094,"98","20160330","routine"
81094,"98","20150206","routine"
81103,"75","20160125","routine"
81103,"90","20141210","routine"
81104,"94","20160116","routine"
81106,"60","20160811","routine"
81106,"87","20150731","routine"
81114,"100","20150409","routine"
81116,"78","20160706","routine"
81116,"83","20150825","routine"
81134,"90","20150914","routine"
81134,"93","20141119","routine"
81135,"81","20150813","routine"
81136,"98","20160718","routine"
81136,"100","20150320","routine"
81140,"94","20150925","routine"
81153,"92","20160727","routine"
81153,"78","20160324","routine"
81153,"91","20141226","routine"
81161,"90","20161017","routine"
81161,"92","20160325","routine"
81161,"91","20150804","routine"
81163,"100","20160812","routine"
81163,"100","20150611","routine"
81164,"100","20160909","routine"
81164,"98","20160204","routine"
81166,"87","20160617","routine"
81166,"100","20150428","routine"
81166,"100","20141215","routine"
81167,"98","20160203","routine"
81167,"91","20150120","routine"
81170,"91","20151007","routine"
81170,"89","20150210","routine"
81171,"100","20160223","routine"
81174,"82","20160524","routine"
81174,"90","20151022","routine"
81179,"79","20160815","routine"
81179,"81","20160310","routine"
81179,"79","20150609","routine"
81187,"72","20160509","routine"
81187,"75","20150311","routine"
81202,"96","20160603","routine"
81202,"96","20151106","routine"
81202,"89","20141229","routine"
81203,"91","20160516","routine"
81203,"96","20141212","routine"
81213,"100","20150220","routine"
81235,"83","20161019","routine"
81235,"86","20150807","routine"
81235,"98","20150121","routine"
81244,"90","20160425","routine"
81245,"100","20160706","routine"
81245,"100","20150723","routine"
81250,"90","20160727","routine"
81250,"94","20150713","routine"
81255,"92","20160727","routine"
81255,"100","20150713","routine"
81258,"87","20160623","routine"
81261,"100","20161024","routine"
81261,"100","20151008","routine"
81264,"94","20160210","routine"
81269,"92","20160226","routine"
81271,"100","20150209","routine"
81284,"98","20161213","routine"
81285,"96","20150129","routine"
81285,"100","20141205","routine"
81287,"85","20161122","routine"
81287,"79","20160505","routine"
81287,"96","20150921","routine"
81290,"94","20161121","routine"
81290,"85","20160602","routine"
81291,"94","20150306","routine"
81297,"92","20150116","routine"
81302,"79","20161206","routine"
81302,"92","20160609","routine"
81303,"87","20160627","routine"
81303,"84","20150902","routine"
81309,"98","20161101","routine"
81309,"73","20160219","routine"
81309,"76","20150507","routine"
81310,"100","20161214","routine"
81310,"92","20150508","routine"
81310,"76","20141110","routine"
81317,"96","20161122","routine"
81317,"100","20160601","routine"
81318,"87","20160419","routine"
81318,"90","20151130","routine"
81328,"81","20160909","routine"
81328,"74","20150512","routine"
81339,"85","20160719","routine"
81339,"96","20141203","routine"
81341,"88","20161027","routine"
81341,"88","20160225","routine"
81341,"100","20150114","routine"
81342,"100","20160702","routine"
81342,"100","20150502","routine"
81349,"94","20160315","routine"
81349,"100","20150106","routine"
81350,"96","20160517","routine"
81355,"88","20160526","routine"
81355,"100","20150218","routine"
81355,"100","20150217","routine"
81356,"100","20161021","routine"
81356,"87","20160413","routine"
81357,"96","20160810","routine"
81357,"96","20151029","routine"
81365,"100","20160825","routine"
81365,"100","20160311","routine"
81368,"94","20160414","routine"
81368,"98","20150529","routine"
81376,"100","20150317","routine"
81381,"100","20160311","routine"
81383,"69","20161024","routine"
81383,"92","20160418","routine"
81383,"90","20150120","routine"
81386,"96","20160615","routine"
81409,"89","20160727","routine"
81409,"89","20150402","routine"
81425,"89","20160819","routine"
81440,"82","20160420","routine"
81440,"94","20150701","routine"
81440,"84","20150318","routine"
81442,"88","20160623","routine"
81446,"100","20160607","routine"
81446,"100","20150625","routine"
81453,"98","20160801","routine"
81453,"94","20150608","routine"
81458,"82","20160229","routine"
81460,"78","20160615","routine"
81460,"55","20150723","routine"
81460,"92","20150417","routine"
81461,"90","20160629","routine"
81464,"98","20160805","routine"
81464,"100","20160319","routine"
81468,"96","20161206","routine"
81471,"79","20160601","routine"
81471,"93","20150226","routine"
81475,"96","20161017","routine"
81475,"98","20160217","routine"
81484,"94","20160613","routine"
81503,"96","20150910","routine"
81509,"85","20161205","routine"
81509,"82","20160222","routine"
81512,"100","20150311","routine"
81515,"93","20150319","routine"
81518,"98","20160806","routine"
81521,"91","20150715","routine"
81522,"90","20160203","routine"
81528,"96","20161207","routine"
81528,"83","20160502","routine"
81531,"90","20160414","routine"
81531,"82","20150420","routine"
81539,"100","20160816","routine"
81540,"96","20160825","routine"
81540,"77","20160323","routine"
81579,"88","20160902","routine"
81579,"84","20150309","routine"
81580,"89","20161026","routine"
81580,"100","20150828","routine"
81588,"92","20161215","routine"
81588,"93","20160617","routine"
81588,"96","20160106","routine"
81588,"79","20150715","routine"
81592,"90","20150408","routine"
81595,"86","20160829","routine"
81595,"92","20150210","routine"
81602,"96","20150325","routine"
81606,"83","20160922","routine"
81606,"88","20160222","routine"
81606,"94","20150202","routine"
81607,"88","20160621","routine"
81607,"100","20150427","routine"
81647,"94","20150325","routine"
81651,"87","20160809","routine"
81651,"89","20150708","routine"
81667,"55","20160901","routine"
81667,"65","20150317","routine"
81669,"100","20161221","routine"
81669,"100","20151029","routine"
81670,"100","20160810","routine"
81670,"94","20151029","routine"
81671,"100","20160810","routine"
81680,"94","20160930","routine"
81680,"92","20160331","routine"
81683,"94","20150619","routine"
81688,"92","20160525","routine"
81704,"86","20150825","routine"
81704,"80","20150209","routine"
81707,"100","20160322","routine"
81707,"100","20150219","routine"
81716,"88","20150409","routine"
81719,"82","20160919","routine"
81719,"74","20150114","routine"
81756,"90","20160510","routine"
81757,"88","20160404","routine"
81758,"88","20160404","routine"
81758,"94","20150529","routine"
81759,"71","20161006","routine"
81759,"90","20150604","routine"
81789,"96","20160528","routine"
81789,"98","20150501","routine"
81796,"93","20160920","routine"
81796,"92","20160203","routine"
81802,"83","20161018","routine"
81808,"94","20160504","routine"
81808,"96","20150225","routine"
81812,"94","20160920","routine"
81812,"100","20150625","routine"
81815,"87","20160622","routine"
81839,"70","20150803","routine"
81845,"94","20160629","routine"
81862,"98","20160302","routine"
81862,"98","20150227","routine"
81866,"85","20161011","routine"
81866,"63","20150825","routine"
81882,"92","20161026","routine"
81882,"100","20150206","routine"
81884,"87","20161206","routine"
81884,"81","20160503","routine"
81886,"68","20160503","routine"
81886,"75","20150421","routine"
81887,"89","20160624","routine"
81890,"100","20161018","routine"
81890,"100","20160310","routine"
81890,"100","20150624","routine"
81894,"77","20160201","routine"
81894,"84","20150226","routine"
81904,"92","20160525","routine"
81904,"100","20150715","routine"
81906,"92","20160525","routine"
81938,"92","20161222","routine"
81938,"100","20151210","routine"
81940,"94","20160805","routine"
81940,"98","20151015","routine"
81947,"89","20160310","routine"
81956,"84","20160713","routine"
81974,"87","20160629","routine"
81976,"81","20160629","routine"
81976,"82","20150601","routine"
81978,"96","20160428","routine"
81978,"62","20150512","routine"
81987,"83","20160627","routine"
81987,"92","20150611","routine"
81990,"84","20160620","routine"
81990,"96","20151218","routine"
81990,"100","20150330","routine"
81992,"98","20150922","routine"
81999,"83","20160827","routine"
82006,"100","20150409","routine"
82009,"89","20160916","routine"
82009,"92","20160304","routine"
82022,"82","20150428","routine"
82033,"94","20150625","routine"
82036,"96","20161011","routine"
82036,"96","20160814","routine"
82036,"96","20160410","routine"
82036,"86","20150830","routine"
82036,"94","20150419","routine"
82037,"90","20150910","routine"
82038,"90","20150512","routine"
82041,"100","20150326","routine"
82041,"92","20150325","routine"
82042,"81","20160229","routine"
82054,"87","20160624","routine"
82054,"100","20150615","routine"
82058,"100","20150327","routine"
82065,"100","20161009","routine"
82071,"100","20151204","routine"
82074,"98","20160226","routine"
82078,"90","20160617","routine"
82078,"90","20150521","routine"
82089,"89","20150210","routine"
82090,"96","20161004","routine"
82090,"98","20160330","routine"
82094,"94","20160616","routine"
82097,"87","20160419","routine"
82100,"94","20161221","routine"
82100,"91","20160606","routine"
82100,"94","20150302","routine"
82102,"87","20160528","routine"
82105,"90","20160812","routine"
82105,"90","20160223","routine"
82105,"96","20150225","routine"
82107,"92","20160525","routine"
82111,"85","20160701","routine"
82111,"100","20150623","routine"
82113,"100","20150821","routine"
82114,"100","20150330","routine"
82123,"68","20160613","routine"
82123,"63","20150427","routine"
82134,"55","20150427","routine"
82142,"82","20160627","routine"
82142,"77","20150331","routine"
82143,"90","20150706","routine"
82145,"85","20160606","routine"
82145,"90","20150522","routine"
82176,"96","20160912","routine"
82176,"96","20150401","routine"
82196,"91","20160923","routine"
82196,"92","20160304","routine"
82196,"98","20150303","routine"
82207,"92","20150623","routine"
82215,"98","20150309","routine"
82217,"100","20161026","routine"
82217,"92","20160324","routine"
82218,"100","20150828","routine"
82228,"88","20160909","routine"
82228,"87","20150518","routine"
82231,"90","20160211","routine"
82231,"96","20150529","routine"
82232,"92","20160928","routine"
82232,"90","20160428","routine"
82252,"98","20160627","routine"
82252,"98","20150528","routine"
82252,"71","20150410","routine"
82259,"92","20150428","routine"
82276,"91","20160811","routine"
82276,"94","20160309","routine"
82290,"96","20160809","routine"
82290,"85","20160329","routine"
82290,"92","20150910","routine"
82315,"94","20161020","routine"
82315,"89","20160225","routine"
82332,"92","20161019","routine"
82332,"94","20160331","routine"
82339,"65","20160902","routine"
82339,"86","20150609","routine"
82340,"100","20160518","routine"
82340,"100","20150609","routine"
82345,"81","20160624","routine"
82345,"96","20150615","routine"
82351,"100","20150831","routine"
82354,"96","20160713","routine"
82354,"82","20151125","routine"
82354,"93","20150505","routine"
82361,"68","20160720","routine"
82361,"90","20150731","routine"
82373,"90","20160415","routine"
82373,"91","20160122","routine"
82376,"86","20160720","routine"
82376,"90","20150730","routine"
82388,"89","20150630","routine"
82394,"89","20160618","routine"
82395,"94","20150930","routine"
82407,"100","20161005","routine"
82407,"100","20150715","routine"
82410,"82","20160316","routine"
82410,"92","20150515","routine"
82413,"82","20150814","routine"
82416,"87","20160721","routine"
82416,"92","20150327","routine"
82429,"96","20160929","routine"
82429,"93","20160315","routine"
82441,"100","20161009","routine"
82452,"90","20160513","routine"
82453,"87","20160923","routine"
82453,"89","20151025","routine"
82466,"92","20161206","routine"
82466,"83","20160217","routine"
82469,"86","20160420","routine"
82472,"85","20161005","routine"
82472,"87","20160204","routine"
82476,"94","20161109","routine"
82476,"100","20150428","routine"
82485,"86","20160801","routine"
82485,"84","20150602","routine"
82494,"88","20161021","routine"
82494,"88","20160405","routine"
82494,"98","20150818","routine"
82538,"86","20160621","routine"
82544,"100","20160615","routine"
82544,"100","20150610","routine"
82550,"92","20160301","routine"
82563,"83","20160311","routine"
82563,"94","20150401","routine"
82571,"91","20160315","routine"
82578,"100","20150424","routine"
82607,"75","20160726","routine"
82607,"87","20150803","routine"
82635,"93","20161114","routine"
82636,"89","20150812","routine"
82649,"92","20160915","routine"
82649,"92","20160405","routine"
82653,"100","20151028","routine"
82654,"96","20161129","routine"
82654,"94","20150604","routine"
82655,"94","20160506","routine"
82656,"89","20151020","routine"
82664,"90","20161109","routine"
82664,"100","20160210","routine"
82664,"96","20150420","routine"
82670,"98","20160906","routine"
82670,"96","20160125","routine"
82677,"96","20160805","routine"
82677,"91","20150529","routine"
82680,"80","20160706","routine"
82680,"100","20150409","routine"
82687,"100","20161002","routine"
82687,"100","20150809","routine"
82690,"80","20160811","routine"
82690,"94","20151015","routine"
82695,"90","20160510","routine"
82697,"96","20160528","routine"
82697,"88","20150313","routine"
82700,"87","20161122","routine"
82700,"94","20151202","routine"
82715,"100","20161207","routine"
82715,"96","20160524","routine"
82718,"96","20161207","routine"
82718,"92","20160524","routine"
82721,"92","20161207","routine"
82721,"98","20160524","routine"
82733,"85","20160802","routine"
82733,"96","20150611","routine"
82793,"91","20150430","routine"
82803,"94","20160810","routine"
82803,"100","20150910","routine"
82806,"98","20160114","routine"
82806,"100","20150604","routine"
82807,"92","20161209","routine"
82807,"100","20150723","routine"
82812,"100","20161005","routine"
82812,"100","20150715","routine"
82821,"90","20160923","routine"
82844,"100","20160410","routine"
82844,"100","20150419","routine"
82845,"100","20160814","routine"
82846,"98","20161011","routine"
82846,"100","20160814","routine"
82846,"96","20160410","routine"
82846,"100","20150830","routine"
82846,"100","20150419","routine"
82847,"96","20160410","routine"
82847,"100","20150830","routine"
82847,"100","20150419","routine"
82852,"96","20160410","routine"
82853,"100","20150419","routine"
82854,"100","20160410","routine"
82869,"85","20160705","routine"
82869,"83","20150507","routine"
82878,"94","20161008","routine"
82878,"87","20151118","routine"
82880,"84","20160527","routine"
82883,"98","20160827","routine"
82890,"78","20150825","routine"
82891,"83","20150825","routine"
82892,"87","20161101","routine"
82895,"85","20150825","routine"
82897,"78","20150825","routine"
82898,"81","20150825","routine"
82907,"96","20161017","routine"
82907,"100","20150507","routine"
82909,"93","20160912","routine"
82909,"90","20150615","routine"
82911,"89","20160824","routine"
82911,"100","20150625","routine"
82926,"96","20161003","routine"
82930,"85","20160705","routine"
82930,"100","20150619","routine"
82932,"100","20151009","routine"
82933,"100","20160410","routine"
82933,"86","20150830","routine"
82933,"98","20150419","routine"
82944,"91","20151030","routine"
82945,"94","20160927","routine"
82945,"92","20150828","routine"
82950,"93","20160909","routine"
82950,"70","20160614","routine"
82950,"96","20150427","routine"
82955,"96","20161110","routine"
82955,"100","20151118","routine"
82959,"94","20160226","routine"
82963,"86","20160528","routine"
82992,"100","20151105","routine"
82994,"100","20160710","routine"
82994,"100","20150621","routine"
82996,"84","20160726","routine"
82996,"100","20150717","routine"
82998,"92","20160726","routine"
82998,"100","20150717","routine"
83000,"94","20160726","routine"
83000,"100","20150717","routine"
83005,"96","20160726","routine"
83005,"100","20150717","routine"
83013,"92","20160726","routine"
83013,"100","20150717","routine"
83030,"100","20160622","routine"
83040,"98","20150625","routine"
83041,"94","20160707","routine"
83043,"83","20160622","routine"
83046,"96","20151023","routine"
83048,"82","20150623","routine"
83072,"86","20161114","routine"
83073,"94","20161118","routine"
83073,"96","20160505","routine"
83079,"100","20160702","routine"
83087,"100","20161002","routine"
83087,"100","20150809","routine"
83097,"92","20150728","routine"
83098,"94","20161214","routine"
83098,"100","20160525","routine"
83102,"100","20150604","routine"
83125,"100","20150819","routine"
83134,"90","20160727","routine"
83134,"98","20150713","routine"
83148,"96","20160426","routine"
83148,"100","20150518","routine"
83196,"93","20161110","routine"
83196,"96","20160523","routine"
83305,"100","20160127","routine"
83316,"86","20161114","routine"
83316,"88","20151013","routine"
83321,"78","20160726","routine"
83321,"85","20150804","routine"
83325,"100","20160722","routine"
83325,"96","20150529","routine"
83327,"96","20160815","routine"
83327,"98","20150722","routine"
83336,"92","20150513","routine"
83351,"77","20160316","routine"
83351,"78","20150615","routine"
83352,"98","20160801","routine"
83352,"94","20160218","routine"
83352,"94","20150731","routine"
83360,"91","20150626","routine"
83362,"100","20150814","routine"
83365,"96","20160308","routine"
83369,"92","20160613","routine"
83369,"98","20151204","routine"
83371,"98","20160415","routine"
83389,"93","20150814","routine"
83389,"100","20150813","routine"
83394,"100","20150730","routine"
83399,"100","20160706","routine"
83399,"100","20160204","routine"
83403,"88","20160912","routine"
83403,"94","20150609","routine"
83409,"100","20161206","routine"
83415,"90","20160902","routine"
83415,"88","20150825","routine"
83424,"75","20160921","routine"
83424,"81","20160301","routine"
83429,"98","20160628","routine"
83429,"100","20150610","routine"
83436,"92","20160628","routine"
83436,"100","20150610","routine"
83439,"98","20160628","routine"
83439,"100","20150610","routine"
83449,"86","20161026","routine"
83449,"100","20150911","routine"
83472,"92","20160907","routine"
83472,"94","20160322","routine"
83472,"94","20150811","routine"
83475,"80","20160303","routine"
83476,"72","20161021","routine"
83476,"64","20160428","routine"
83476,"100","20150723","routine"
83497,"98","20160622","routine"
83497,"92","20150909","routine"
83520,"96","20161123","routine"
83520,"93","20150915","routine"
83522,"100","20151009","routine"
83524,"90","20160310","routine"
83538,"82","20160719","routine"
83538,"86","20150729","routine"
83553,"92","20160928","routine"
83553,"100","20150731","routine"
83567,"88","20160627","routine"
83567,"100","20160401","routine"
83570,"67","20160728","routine"
83570,"70","20150512","routine"
83571,"100","20160108","routine"
83572,"90","20150713","routine"
83575,"80","20160411","routine"
83579,"78","20160614","routine"
83579,"96","20150721","routine"
83587,"96","20160506","routine"
83588,"86","20161209","routine"
83588,"92","20160601","routine"
83589,"81","20160920","routine"
83589,"70","20151013","routine"
83602,"94","20160630","routine"
83605,"80","20160915","routine"
83605,"98","20151117","routine"
83610,"100","20160615","routine"
83610,"100","20150610","routine"
83612,"93","20160922","routine"
83612,"96","20160311","routine"
83612,"74","20151023","routine"
83616,"81","20160829","routine"
83616,"96","20150804","routine"
83627,"84","20151014","routine"
83633,"89","20160411","routine"
83636,"98","20160525","routine"
83640,"86","20160830","routine"
83642,"86","20160829","routine"
83642,"100","20150804","routine"
83643,"86","20161017","routine"
83643,"86","20160415","routine"
83643,"98","20150723","routine"
83644,"94","20160608","routine"
83647,"58","20160714","routine"
83647,"78","20150929","routine"
83648,"88","20161215","routine"
83648,"86","20160628","routine"
83655,"88","20160714","routine"
83655,"98","20150826","routine"
83687,"90","20150722","routine"
83688,"73","20160919","routine"
83688,"86","20150730","routine"
83696,"96","20160614","routine"
83704,"92","20161104","routine"
83704,"94","20160331","routine"
83708,"100","20150918","routine"
83709,"92","20160808","routine"
83709,"93","20160205","routine"
83711,"100","20151124","routine"
83727,"96","20150930","routine"
83773,"88","20151102","routine"
83779,"92","20160815","routine"
83779,"85","20160226","routine"
83796,"81","20150513","routine"
83799,"83","20160603","routine"
83799,"59","20150708","routine"
83802,"94","20160630","routine"
83804,"86","20161121","routine"
83804,"92","20160405","routine"
83808,"76","20160907","routine"
83808,"84","20160329","routine"
83808,"67","20150805","routine"
83811,"100","20161002","routine"
83811,"100","20150809","routine"
83821,"94","20160627","routine"
83821,"96","20150814","routine"
83822,"88","20160726","routine"
83822,"90","20151106","routine"
83824,"94","20160826","routine"
83824,"100","20150813","routine"
83827,"67","20160310","routine"
83827,"81","20150814","routine"
83834,"96","20160712","routine"
83841,"93","20161107","routine"
83841,"92","20160204","routine"
83842,"83","20161018","routine"
83842,"88","20160323","routine"
83842,"94","20150804","routine"
83843,"93","20160212","routine"
83844,"73","20160629","routine"
83844,"78","20150930","routine"
83889,"92","20161214","routine"
83889,"81","20160809","routine"
83889,"92","20150827","routine"
83889,"100","20150722","routine"
83927,"100","20161102","routine"
83927,"100","20150924","routine"
83930,"91","20151216","routine"
83945,"96","20160824","routine"
83945,"88","20150723","routine"
83946,"96","20161028","routine"
83946,"96","20151014","routine"
83953,"90","20160304","routine"
83955,"74","20160426","routine"
83986,"81","20160624","routine"
83990,"92","20160628","routine"
83990,"98","20150915","routine"
83998,"87","20160429","routine"
84037,"91","20160913","routine"
84037,"84","20160329","routine"
84037,"96","20150918","routine"
84038,"90","20160809","routine"
84038,"80","20160404","routine"
84040,"96","20161215","routine"
84040,"96","20151103","routine"
84065,"87","20160901","routine"
84090,"98","20160627","routine"
84090,"87","20150814","routine"
84103,"90","20160624","routine"
84106,"83","20151211","routine"
84109,"100","20161004","routine"
84165,"84","20160209","routine"
84171,"82","20161222","routine"
84171,"100","20151210","routine"
84195,"82","20161220","routine"
84195,"66","20160509","routine"
84195,"94","20150903","routine"
84196,"90","20150722","routine"
84205,"78","20160817","routine"
84205,"83","20160304","routine"
84256,"83","20161209","routine"
84256,"92","20160527","routine"
84256,"85","20150817","routine"
84300,"100","20150804","routine"
84338,"88","20161007","routine"
84339,"100","20161021","routine"
