entry_date;transaction_time;customer_id;age_code;residence_area;product_subclass;product_id;amount;asset;sales_price
2016-12-28;2000-12-03 00:00:00;01776430  ;B ;E ;500206;4710114322115;1;47;52
2016-12-28;2000-12-03 00:00:00;01908411  ;B ;D ;100103;4710015103646;1;25;33
2016-12-28;2000-12-03 00:00:00;02045894  ;D ;E ;100505;4710018031632;2;124;144
2016-12-28;2000-12-03 00:00:00;01942453  ;A ;E ;130306;4972045620092;1;26;35
2016-12-28;2000-12-12 00:00:00;01654745  ;E ;D ;120106;4710126092082;2;54;68
2016-12-28;2000-12-03 00:00:00;01978117  ;F ;H ;110106;4711271000014;2;28;18
2016-12-28;2000-12-03 00:00:00;01916232  ;B ;H ;100210;0029000070301;1;51;56
2016-12-28;2000-12-03 00:00:00;02084732  ;C ;F ;110518;4710626844358;1;72;88
2016-12-28;2000-12-03 00:00:00;02049212  ;A ;D ;100401;4710043355222;1;357;379
2016-12-28;2000-12-03 00:00:00;00500081  ;D ;F ;110401;20535407     ;1;61;65
2016-12-28;2000-12-03 00:00:00;00059527  ;C ;E ;500603;4718433616199;1;44;62
2016-12-28;2000-12-03 00:00:00;00128087  ;D ;F ;530406;4710094020179;4;284;336
2016-12-28;2000-12-03 00:00:00;01974478  ;E ;C ;530114;8850002801615;1;56;69
2016-12-28;2000-12-03 00:00:00;01896992  ;E ;G ;100510;4710063313752;1;228;269
2016-12-28;2000-12-03 00:00:00;01742367  ;E ;C ;100507;4710154058319;1;32;39
2016-12-28;2000-12-03 00:00:00;01760316  ;D ;G ;500318;4710466107125;1;52;75
2016-12-28;2000-12-03 00:00:00;01693928  ;E ;F ;110115;4711186320054;1;38;48
2016-12-28;2000-12-03 00:00:00;00059527  ;C ;E ;530101;4710036220001;1;71;87
2016-12-28;2000-12-03 00:00:00;00695459  ;G ;E ;130204;4710105015514;1;103;110
2016-12-28;2000-12-03 00:00:00;01950946  ;E ;F ;300712;4711390436916;1;12;15
2016-12-28;2000-12-12 00:00:00;02111698  ;C ;G ;120103;4711524000433;1;17;19
2016-12-28;2000-12-03 00:00:00;01837957  ;F ;C ;530104;9556019001312;2;84;106
2016-12-28;2000-12-03 00:00:00;01858303  ;B ;F ;590519;4902508008471;1;442;579
2016-12-28;2000-12-03 00:00:00;01783858  ;F ;E ;100440;4710160001033;1;84;116
2016-12-28;2000-12-03 00:00:00;01721904  ;E ;D ;110516;4710063111389;1;30;42
2016-12-28;2000-12-03 00:00:00;00945844  ;E ;D ;530110;4712815112286;1;99;118
2016-12-28;2000-12-03 00:00:00;00021821  ;E ;H ;530110;4901872810499;1;157;175
2016-12-28;2000-12-12 00:00:00;01544268  ;C ;E ;110119;4711258001256;2;60;72
2016-12-28;2000-12-03 00:00:00;00209236  ;D ;F ;100205;4710176013143;1;14;18
2016-12-28;2000-12-03 00:00:00;00928724  ;E ;E ;110217;4712162000038;1;150;145
2016-12-28;2000-12-03 00:00:00;01914139  ;D ;A ;320501;20558475     ;1;259;340
2016-12-28;2000-12-03 00:00:00;01762136  ;C ;E ;130206;20307585     ;1;112;128
2016-12-28;2000-12-03 00:00:00;01543469  ;E ;C ;130108;4711686002511;1;22;28
2016-12-28;2000-12-03 00:00:00;01561937  ;E ;C ;500203;4710908131824;1;80;89
2016-12-28;2000-12-03 00:00:00;01640809  ;D ;F ;100218;4710022275503;2;26;36
2016-12-28;2000-12-03 00:00:00;01846492  ;K ;H ;100515;4710632001172;1;30;36
2016-12-28;2000-12-03 00:00:00;00860123  ;D ;E ;100201;8850332247145;1;19;25
2016-12-28;2000-12-03 00:00:00;00785792  ;C ;F ;120203;4711634002754;1;122;139
2016-12-28;2000-12-03 00:00:00;01543322  ;D ;C ;100101;0022000119599;1;140;168
2016-12-28;2000-12-03 00:00:00;01587685  ;J ;E ;130206;20560126     ;1;47;51
2016-12-28;2000-12-03 00:00:00;01725049  ;D ;F ;100205;8801019931536;2;90;98
2016-12-28;2000-12-03 00:00:00;01594690  ;C ;F ;570307;2210001001045;1;29;40
2016-12-28;2000-12-12 00:00:00;00328531  ;D ;F ;100401;4710043355222;1;410;379
2016-12-28;2000-12-03 00:00:00;00325929  ;D ;H ;100102;0034000100095;1;35;43
2016-12-28;2000-12-03 00:00:00;00506892  ;B ;F ;570301;4716114001654;1;136;190
2016-12-28;2000-12-03 00:00:00;00566575  ;E ;F ;100205;4902621001083;3;99;135
2016-12-28;2000-12-03 00:00:00;01543469  ;E ;C ;100414;9556465600015;1;114;145
2016-12-28;2000-12-03 00:00:00;01558685  ;D ;D ;100325;4711763001741;1;21;32
2016-12-28;2000-12-03 00:00:00;01594461  ;C ;F ;300703;4710094021404;1;161;239
2016-12-28;2000-12-03 00:00:00;01160192  ;C ;E ;110112;4710964112119;2;124;132
2016-12-28;2000-12-12 00:00:00;00499569  ;F ;A ;110137;4711001302104;1;80;68
2016-12-28;2000-12-03 00:00:00;01575774  ;C ;E ;110201;4712031000176;1;32;42
2016-12-28;2000-12-03 00:00:00;01548211  ;C ;G ;530110;4710094014765;1;196;249
2016-12-28;2000-12-03 00:00:00;01623499  ;B ;F ;530111;4901872810482;1;157;175
2016-12-28;2000-12-03 00:00:00;01570434  ;C ;B ;500108;2250271000072;2;18;28
2016-12-28;2000-12-03 00:00:00;01408256  ;G ;F ;100205;4710126021198;1;82;98
2016-12-28;2000-12-03 00:00:00;01227772  ;D ;B ;760135;4714082270041;4;256;236
2016-12-28;2000-12-03 00:00:00;01316643  ;G ;F ;110108;4710088620156;1;74;78
2016-12-28;2000-12-03 00:00:00;00326438  ;F ;E ;110401;4710008290056;1;46;54
2016-12-28;2000-12-03 00:00:00;00386449  ;D ;A ;520423;4710905340113;1;8;15
2016-12-28;2000-12-03 00:00:00;01642780  ;D ;G ;500201;4710291112172;4;480;476
2016-12-28;2000-12-03 00:00:00;01585063  ;D ;F ;130201;4710105045450;1;15;20
2016-12-28;2000-12-03 00:00:00;01624922  ;B ;E ;100413;4710960911082;1;100;109
2016-12-28;2000-12-03 00:00:00;01409734  ;C ;E ;110603;4710254011610;1;89;100
2016-12-28;2000-12-03 00:00:00;01418897  ;D ;G ;110217;4713398111130;2;252;284
2016-12-28;2000-12-12 00:00:00;01465778  ;D ;F ;100505;4710018008634;1;62;72
2016-12-28;2000-12-03 00:00:00;01454833  ;F ;F ;530101;4903111121960;1;52;69
2016-12-28;2000-12-03 00:00:00;01066760  ;B ;F ;560201;4711553171517;4;748;752
2016-12-28;2000-12-03 00:00:00;01574630  ;C ;E ;530104;4710168132029;1;110;149
2016-12-28;2000-12-03 00:00:00;01418897  ;D ;G ;530203;4710312010067;1;90;109
2016-12-28;2000-12-03 00:00:00;01273434  ;D ;C ;110217;4719090900058;1;145;149
2016-12-28;2000-12-03 00:00:00;00209236  ;D ;F ;120305;4711634002037;1;71;89
2016-12-28;2000-12-03 00:00:00;01477788  ;D ;F ;110401;20535407     ;1;61;65
2016-12-28;2000-12-12 00:00:00;01846225  ;K ;H ;530212;4710982092042;1;92;119
2016-12-28;2000-12-03 00:00:00;01408256  ;G ;F ;501002;20401351     ;1;39;59
2016-12-28;2000-12-03 00:00:00;00670753  ;F ;C ;100102;0034000338207;1;39;49
2016-12-28;2000-12-03 00:00:00;01111552  ;D ;D ;120103;4711524000471;1;17;19
2016-12-28;2000-12-03 00:00:00;00579933  ;D ;F ;130102;4710088431295;1;36;40
2016-12-28;2000-12-03 00:00:00;00416221  ;J ;F ;560201;4710363960700;1;433;469
2016-12-28;2000-12-03 00:00:00;01160192  ;C ;E ;760301;4715140072652;1;275;439
2016-12-28;2000-12-03 00:00:00;01213775  ;G ;C ;110411;4710085120628;6;120;144
2016-12-28;2000-12-03 00:00:00;01454833  ;F ;F ;110119;4711258002505;1;61;75
2016-12-28;2000-12-03 00:00:00;01477788  ;D ;F ;530114;4710210200546;1;147;159
2016-12-28;2000-12-03 00:00:00;01462371  ;C ;F ;120105;4719090105019;1;25;39
2016-12-28;2000-12-03 00:00:00;02127187  ;F ;E ;110401;4710088410443;2;80;102
2016-12-28;2000-12-03 00:00:00;01624786  ;E ;F ;130315;4714981010038;2;46;46
2016-12-28;2000-12-03 00:00:00;02033778  ;B ;E ;120103;4710088490759;1;76;55
2016-12-28;2000-12-03 00:00:00;01634082  ;C ;F ;130206;20246068     ;1;38;45
2016-12-28;2000-12-12 00:00:00;01727975  ;E ;F ;560408;4719862991185;1;42;65
2016-12-28;2000-12-03 00:00:00;02158686  ;A ;E ;560204;4710032501791;1;59;68
2016-12-28;2000-12-03 00:00:00;01691108  ;D ;F ;100505;4710018004704;1;35;38
2016-12-28;2000-12-03 00:00:00;01626681  ;E ;D ;100102;0034000101092;2;70;90
2016-12-28;2000-12-03 00:00:00;01934700  ;E ;F ;760917;4714082710011;2;220;238
2016-12-28;2000-12-03 00:00:00;01475869  ;B ;E ;590514;4710049000973;1;41;52
2016-12-28;2000-12-03 00:00:00;01596496  ;B ;F ;100314;4712941030485;1;67;79
2016-12-28;2000-12-03 00:00:00;01579727  ;D ;F ;110205;4710943101134;3;18;26
2016-12-28;2000-12-12 00:00:00;01566055  ;C ;F ;130204;4710088432346;1;78;88
2016-12-28;2000-12-03 00:00:00;00215756  ;E ;E ;100206;4710047502554;1;19;25
2016-12-28;2000-12-03 00:00:00;01939866  ;G ;F ;130306;4710056516825;1;19;24
2016-12-28;2000-12-03 00:00:00;02065731  ;E ;G ;730104;4714072602074;1;62;89
2016-12-28;2000-12-03 00:00:00;01586084  ;C ;F ;530405;4710094010026;1;83;99
2016-12-28;2000-12-03 00:00:00;01784275  ;D ;C ;500311;4710466103080;1;42;45
2016-12-28;2000-12-03 00:00:00;01316421  ;E ;H ;100203;4710176033998;1;66;83
2016-12-28;2000-12-03 00:00:00;01175486  ;F ;D ;530101;4710054151189;1;45;52
2016-12-28;2000-12-12 00:00:00;02119533  ;C ;E ;100204;4710126001121;1;64;71
2016-12-28;2000-12-03 00:00:00;01037517  ;G ;F ;520433;4716545000332;2;460;638
2016-12-28;2000-12-03 00:00:00;02070865  ;D ;E ;500201;4710291102180;1;95;105
2016-12-28;2000-12-03 00:00:00;01266856  ;F ;F ;130204;4710088432346;1;78;88
2016-12-28;2000-12-03 00:00:00;01053029  ;E ;D ;110106;4711271000014;2;28;18
2016-12-28;2000-12-03 00:00:00;01784275  ;D ;C ;500301;4710466104568;1;106;138
2016-12-28;2000-12-03 00:00:00;01620009  ;D ;C ;110411;4710199030479;1;20;24
2016-12-28;2000-12-12 00:00:00;02061078  ;A ;F ;530205;4710314412029;1;75;99
2016-12-28;2000-12-03 00:00:00;02162737  ;E ;F ;530101;4710049001574;1;43;56
2016-12-28;2000-12-03 00:00:00;02162843  ;C ;B ;590318;4713423888839;1;68;95
2016-12-28;2000-12-03 00:00:00;00128469  ;E ;E ;530204;4710312020080;1;74;90
2016-12-28;2000-12-03 00:00:00;00128469  ;E ;E ;100201;4710126020283;1;68;80
2016-12-28;2000-12-03 00:00:00;02162959  ;B ;E ;100403;4714532115151;1;171;185
2016-12-28;2000-12-03 00:00:00;01712216  ;H ;F ;130106;4711022100017;1;17;21
2016-12-28;2000-12-03 00:00:00;01175486  ;F ;D ;110513;0048001271340;1;142;180
2016-12-28;2000-12-12 00:00:00;01929331  ;D ;E ;560201;4710054510238;1;304;339
2016-12-28;2000-12-02 00:00:00;02010205  ;E ;F ;110117;4710685440362;2;82;86
2016-12-28;2000-12-02 00:00:00;02107912  ;B ;G ;530110;4710363119009;1;77;85
2016-12-28;2000-12-02 00:00:00;02124131  ;D ;F ;110507;4710320228638;1;60;70
2016-12-28;2000-12-02 00:00:00;02119038  ;A ;E ;760106;4715140046035;1;30;45
2016-12-28;2000-12-02 00:00:00;01981605  ;B ;G ;720205;4713243940359;1;360;490
2016-12-28;2000-12-02 00:00:00;01678017  ;B ;F ;530116;4711989889017;1;91;119
2016-12-28;2000-12-02 00:00:00;01640175  ;D ;D ;500304;4710038850633;1;55;75
2016-12-28;2000-12-12 00:00:00;00604062  ;E ;F ;500201;4710114128038;1;158;156
2016-12-28;2000-12-02 00:00:00;02068718  ;H ;E ;530403;4710094001765;1;171;189
2016-12-28;2000-12-02 00:00:00;02162515  ;C ;G ;520504;4710017005603;1;16;25
2016-12-28;2000-12-02 00:00:00;01985634  ;G ;F ;110107;4903065065105;1;78;99
2016-12-28;2000-12-02 00:00:00;01764260  ;E ;E ;100205;4710176021445;1;14;18
2016-12-28;2000-12-02 00:00:00;01839265  ;D ;F ;100508;4710421090059;4;48;44
2016-12-28;2000-12-02 00:00:00;01829679  ;D ;F ;500208;4710114308119;2;94;104
2016-12-28;2000-12-12 00:00:00;01599022  ;C ;C ;530116;4712815116246;1;83;110
2016-12-28;2000-12-02 00:00:00;02162478  ;G ;B ;530301;4713089002105;1;67;79
2016-12-28;2000-12-02 00:00:00;02038971  ;G ;G ;130106;4710583996008;1;18;19
2016-12-28;2000-12-02 00:00:00;01893410  ;B ;F ;500804;4710498600854;1;14;17
2016-12-28;2000-12-02 00:00:00;00136822  ;G ;E ;470109;4710333157857;1;128;162
2016-12-28;2000-12-02 00:00:00;01626438  ;C ;G ;100301;4711128778882;2;116;150
2016-12-28;2000-12-02 00:00:00;01567113  ;E ;E ;501001;4712987150086;2;290;398
2016-12-28;2000-12-02 00:00:00;01640908  ;B ;E ;300712;4711083320935;1;58;79
2016-12-28;2000-12-12 00:00:00;01946925  ;C ;C ;500212;4710036007039;1;111;125
2016-12-28;2000-12-02 00:00:00;01697414  ;E ;E ;100508;4710421090059;2;24;26
2016-12-28;2000-12-02 00:00:00;01683769  ;F ;H ;120105;4714381003128;1;39;49
2016-12-28;2000-12-02 00:00:00;00032100  ;G ;E ;100505;4710594412009;1;25;32
2016-12-28;2000-12-02 00:00:00;00982771  ;D ;F ;130206;4710339033018;1;48;59
2016-12-28;2000-12-02 00:00:00;01830019  ;E ;G ;110501;4716701000060;2;22;32
2016-12-28;2000-12-02 00:00:00;02020013  ;B ;D ;110401;4710088410443;1;40;51
2016-12-28;2000-12-02 00:00:00;01551068  ;D ;E ;100505;4710018008634;1;62;72
2016-12-28;2000-12-12 00:00:00;00028967  ;G ;F ;500203;4710114606048;1;102;89
2016-12-28;2000-12-02 00:00:00;01486629  ;J ;C ;510326;4714232130027;1;44;65
2016-12-28;2000-12-02 00:00:00;00035460  ;G ;H ;120204;4710395886313;1;140;190
2016-12-28;2000-12-02 00:00:00;00143516  ;G ;E ;120108;4710088442192;1;93;94
2016-12-28;2000-12-02 00:00:00;00793957  ;E ;E ;110217;4719090900058;1;145;149
2016-12-28;2000-12-02 00:00:00;00585750  ;E ;E ;760115;4719111111104;1;66;89
2016-12-28;2000-12-02 00:00:00;00718493  ;D ;E ;100515;4710154018054;1;9;15
2016-12-28;2000-12-12 00:00:00;01355949  ;C ;F ;100325;4711763001741;1;21;29
2016-12-28;2000-12-02 00:00:00;02070841  ;C ;E ;500201;4710114128038;1;150;156
2016-12-28;2000-12-02 00:00:00;01300611  ;F ;E ;100305;4710022432005;1;34;43
2016-12-28;2000-12-02 00:00:00;01665307  ;E ;E ;120103;4710011409056;1;23;29
2016-12-28;2000-12-02 00:00:00;01429916  ;K ;G ;510312;4714499920195;1;35;55
2016-12-28;2000-12-02 00:00:00;01343373  ;C ;C ;100205;4710176013143;1;14;18
2016-12-28;2000-12-02 00:00:00;00524124  ;E ;E ;110217;4712162000038;1;150;145
2016-12-28;2000-12-02 00:00:00;00503488  ;E ;F ;110114;0041736007284;1;279;299
2016-12-28;2000-12-11 00:00:00;02091211  ;D ;F ;100503;4714108700064;1;18;23
2016-12-28;2000-12-02 00:00:00;01764260  ;E ;E ;100510;4710126152038;1;50;62
2016-12-28;2000-12-02 00:00:00;01585162  ;E ;E ;100205;4710085120703;1;21;28
2016-12-28;2000-12-02 00:00:00;01551068  ;D ;E ;530605;8410020006760;1;149;199
2016-12-28;2000-12-02 00:00:00;01426854  ;E ;D ;110334;4711186320191;1;26;35
2016-12-28;2000-12-02 00:00:00;01343373  ;C ;C ;100205;4710176011040;1;14;18
2016-12-28;2000-12-02 00:00:00;00843355  ;C ;E ;300605;0041554641837;2;166;238
2016-12-28;2000-12-02 00:00:00;00783101  ;H ;F ;100205;4710176011040;1;14;17
2016-12-28;2000-12-02 00:00:00;01546606  ;D ;E ;100303;4710189810234;1;41;50
2016-12-28;2000-12-02 00:00:00;01578614  ;F ;D ;500201;4710291112172;1;120;119
2016-12-28;2000-12-02 00:00:00;00912488  ;C ;F ;530106;4710332050104;1;24;35
2016-12-28;2000-12-02 00:00:00;01447446  ;E ;E ;100306;4710706513006;1;64;85
2016-12-28;2000-12-02 00:00:00;01480627  ;F ;B ;760103;8809009350411;5;65;95
2016-12-28;2000-12-02 00:00:00;01236545  ;B ;C ;100508;4710421090059;6;72;66
2016-12-28;2000-12-02 00:00:00;02068176  ;A ;F ;110401;4710088410610;2;38;52
2016-12-28;2000-12-02 00:00:00;02091570  ;D ;G ;100103;4710035315517;1;28;35
2016-12-28;2000-12-02 00:00:00;01681512  ;D ;F ;110411;4710088414403;1;23;28
2016-12-28;2000-12-02 00:00:00;00164016  ;E ;F ;110201;4712500125089;1;36;44
2016-12-28;2000-12-02 00:00:00;00974325  ;E ;F ;100413;4710043001105;1;93;94
2016-12-28;2000-12-02 00:00:00;00999267  ;I ;F ;100202;4710162000010;1;17;23
2016-12-28;2000-12-02 00:00:00;01244038  ;D ;D ;760640;4712552006800;1;39;59
2016-12-28;2000-12-02 00:00:00;01103076  ;C ;E ;130204;4710088432353;2;156;176
2016-12-28;2000-12-02 00:00:00;01741445  ;E ;B ;110217;4719090900065;1;145;145
2016-12-28;2000-12-11 00:00:00;02144573  ;C ;E ;740106;4711770020223;1;90;139
2016-12-28;2000-12-02 00:00:00;01721065  ;D ;E ;500209;4710104170481;1;223;239
2016-12-28;2000-12-02 00:00:00;01434927  ;C ;E ;560117;4716622888075;1;105;119
2016-12-28;2000-12-02 00:00:00;01009866  ;K ;H ;510109;4714499365033;1;28;42
2016-12-28;2000-12-02 00:00:00;01178517  ;C ;F ;100203;4710176001805;1;51;65
2016-12-28;2000-12-02 00:00:00;02118444  ;G ;C ;100319;4902738431193;1;47;55
2016-12-28;2000-12-02 00:00:00;01723151  ;C ;F ;760536;4713045045917;1;25;35
2016-12-28;2000-12-02 00:00:00;00219570  ;A ;E ;300604;4973167711194;1;74;109
2016-12-28;2000-12-02 00:00:00;01823424  ;C ;E ;530209;4710731052501;3;129;157
2016-12-28;2000-12-02 00:00:00;01828573  ;G ;E ;100418;4710094022081;1;82;99
2016-12-28;2000-12-02 00:00:00;00846363  ;A ;F ;100517;4710171021327;1;37;38
2016-12-28;2000-12-02 00:00:00;01351248  ;I ;E ;100507;4710626055310;1;34;39
2016-12-28;2000-12-02 00:00:00;01707823  ;D ;E ;110406;4710734000257;1;30;42
2016-12-28;2000-12-02 00:00:00;02118444  ;G ;C ;100515;4710946718568;1;104;129
2016-12-28;2000-12-02 00:00:00;01481518  ;C ;E ;760130;4714910170307;1;30;48
2016-12-28;2000-12-10 00:00:00;01442847  ;H ;F ;100201;4710126020337;1;71;82
2016-12-28;2000-12-10 00:00:00;01795554  ;E ;C ;760119;4714800613006;1;137;205
2016-12-28;2000-12-02 00:00:00;01727975  ;E ;F ;760518;2100228000054;1;62;69
2016-12-28;2000-12-02 00:00:00;00296106  ;F ;E ;100205;4710467221226;1;46;62
2016-12-28;2000-12-02 00:00:00;01707823  ;D ;E ;110401;0079763251141;2;124;130
2016-12-28;2000-12-02 00:00:00;01706857  ;C ;C ;560403;4710498123964;1;137;155
2016-12-28;2000-12-02 00:00:00;02127491  ;D ;F ;100202;4710126001275;1;65;79
2016-12-28;2000-12-02 00:00:00;00000000  ;K ;B ;540203;20392048     ;4;320;396
2016-12-28;2000-12-02 00:00:00;01636734  ;D ;C ;100323;4710015202912;1;14;18
2016-12-28;2000-12-02 00:00:00;00925600  ;H ;F ;110208;4710475004057;1;14;20
2016-12-28;2000-12-01 00:00:00;02117539  ;D ;F ;130206;20498573     ;1;66;79
2016-12-28;2000-12-01 00:00:00;01836493  ;G ;F ;760503;20532475     ;1;42;65
2016-12-28;2000-12-01 00:00:00;02118154  ;C ;B ;130205;4717332008883;1;75;98
2016-12-28;2000-12-01 00:00:00;01722352  ;C ;E ;100403;4710148660023;1;152;189
2016-12-28;2000-12-01 00:00:00;01835823  ;C ;G ;100508;4710421090059;6;72;66
2016-12-28;2000-12-01 00:00:00;01711042  ;B ;E ;120203;4711634002747;1;93;99
2016-12-28;2000-12-02 00:00:00;01743937  ;B ;F ;530211;4710731041901;2;112;170
2016-12-28;2000-12-02 00:00:00;01743937  ;B ;F ;560101;4716758000464;1;81;115
2016-12-28;2000-12-01 00:00:00;02074818  ;B ;E ;530405;4710530013024;1;55;69
2016-12-28;2000-12-01 00:00:00;02147413  ;B ;E ;100301;4711507101379;1;42;52
2016-12-28;2000-12-01 00:00:00;01889284  ;E ;D ;100508;4710421090059;6;72;66
2016-12-28;2000-12-01 00:00:00;01513448  ;G ;A ;100205;9556439880610;1;80;89
2016-12-28;2000-12-01 00:00:00;01894493  ;C ;E ;130103;4711022600012;2;68;86
2016-12-28;2000-12-09 00:00:00;01791129  ;F ;F ;110217;4719090900065;1;145;145
2016-12-28;2000-12-02 00:00:00;00906944  ;B ;E ;470601;4710333983173;2;142;180
2016-12-28;2000-12-01 00:00:00;01797954  ;C ;D ;100504;4710085104130;1;81;87
2016-12-28;2000-12-01 00:00:00;02126883  ;F ;C ;130405;4710585930130;1;52;61
2016-12-28;2000-12-01 00:00:00;01842319  ;D ;F ;110401;4710088410795;1;44;55
2016-12-28;2000-12-01 00:00:00;00911665  ;G ;F ;100414;4710375111114;2;178;190
2016-12-28;2000-12-01 00:00:00;00486224  ;F ;G ;100201;4710247006562;1;63;79
2016-12-28;2000-12-01 00:00:00;00937832  ;E ;E ;760117;4717583011731;6;30;48
2016-12-28;2000-12-09 00:00:00;01039627  ;F ;E ;100413;4712067899287;1;87;128
2016-12-28;2000-12-01 00:00:00;01950656  ;J ;A ;130108;4711686002511;1;22;28
2016-12-28;2000-12-01 00:00:00;01677201  ;G ;F ;110404;0079763251134;2;124;130
2016-12-28;2000-12-01 00:00:00;01596526  ;C ;G ;130207;4710088433343;2;22;26
2016-12-28;2000-12-01 00:00:00;01121490  ;E ;F ;100515;4711347006025;1;90;108
2016-12-28;2000-12-01 00:00:00;00770354  ;E ;F ;560204;4710032501791;1;59;68
2016-12-28;2000-12-01 00:00:00;01458770  ;D ;E ;712902;8888021200256;1;87;94
2016-12-28;2000-12-01 00:00:00;01121490  ;E ;F ;530213;4710084217336;1;95;119
2016-12-28;2000-12-01 00:00:00;01673814  ;B ;F ;560405;4710498126200;1;112;119
2016-12-28;2000-12-01 00:00:00;01556797  ;F ;F ;100308;4710931300112;1;95;119
2016-12-28;2000-12-01 00:00:00;00580717  ;F ;E ;110207;4710943100410;1;12;16
2016-12-28;2000-12-01 00:00:00;01559835  ;F ;B ;100312;0037000440147;1;33;45
2016-12-28;2000-12-01 00:00:00;00329002  ;F ;E ;110402;4710088414069;1;46;52
2016-12-28;2000-12-01 00:00:00;00071345  ;D ;E ;110106;4710559123698;1;49;60
2016-12-28;2000-12-01 00:00:00;01714197  ;E ;F ;100303;4710189810241;1;38;48
2016-12-28;2000-12-06 00:00:00;02160092  ;D ;F ;530105;4710596474609;1;103;128
2016-12-28;2000-12-01 00:00:00;00433129  ;D ;F ;120204;4715163200353;1;76;96
2016-12-28;2000-12-01 00:00:00;01541519  ;C ;F ;110110;4710549000664;1;119;125
2016-12-28;2000-12-01 00:00:00;00502542  ;F ;F ;100210;0029000070295;1;51;59
2016-12-28;2000-12-01 00:00:00;02113579  ;C ;E ;110136;4710008241119;2;44;50
2016-12-28;2000-12-01 00:00:00;00195546  ;F ;F ;130315;4710452110115;1;35;42
2016-12-28;2000-12-01 00:00:00;02095882  ;F ;H ;130106;4711022100017;1;17;20
2016-12-28;2000-12-01 00:00:00;00207423  ;C ;E ;570301;4716114001654;1;136;190
2016-12-28;2000-12-05 00:00:00;00351263  ;G ;F ;100305;4710852001457;1;35;43
2016-12-28;2000-12-01 00:00:00;01328028  ;D ;E ;100104;0040000951605;1;40;49
2016-12-28;2000-12-01 00:00:00;02154053  ;D ;F ;120103;4710030616022;1;24;26
2016-12-28;2000-12-01 00:00:00;01541519  ;C ;F ;100205;9556439880610;1;80;89
2016-12-28;2000-12-01 00:00:00;01742572  ;B ;H ;500201;4710114128038;1;150;156
2016-12-28;2000-12-01 00:00:00;01241105  ;D ;F ;720502;0035496003877;1;101;149
2016-12-28;2000-12-01 00:00:00;00776349  ;E ;F ;120103;4710011409056;1;23;28
2016-12-28;2000-12-01 00:00:00;00075008  ;F ;E ;590104;4902522720236;2;216;298
2016-12-28;2000-12-01 00:00:00;01724066  ;F ;E ;712902;8888021200256;1;87;94
2016-12-28;2000-12-01 00:00:00;02010328  ;E ;E ;130206;4711080040195;1;47;60
2016-12-28;2000-12-02 00:00:00;01625394  ;B ;G ;560204;4710054380619;2;206;218
2016-12-28;2000-12-02 00:00:00;01570724  ;D ;F ;500307;4711049230032;1;90;119
2016-12-28;2000-12-02 00:00:00;01289244  ;E ;F ;760614;4714219794204;1;11;16
2016-12-28;2000-12-02 00:00:00;00117364  ;H ;E ;560109;4711091001062;1;142;199
2016-12-28;2000-12-01 00:00:00;01846539  ;K ;H ;570310;4711486053010;1;30;44
2016-12-28;2000-12-04 00:00:00;01998207  ;D ;B ;100510;4710105080420;1;60;68
2016-12-28;2000-12-02 00:00:00;02162478  ;G ;B ;300203;4714995008229;1;25;35
2016-12-28;2000-12-02 00:00:00;01640908  ;B ;E ;100414;4714532132202;1;84;89
2016-12-28;2000-12-02 00:00:00;01417760  ;F ;G ;120203;4711634002747;5;465;495
2016-12-28;2000-12-02 00:00:00;01632958  ;D ;B ;530105;4710308010323;1;48;65
2016-12-28;2000-12-02 00:00:00;01286304  ;D ;F ;130109;3228020490312;1;50;62
2016-12-28;2000-12-13 00:00:00;01846546  ;K ;H ;120103;4710321790509;1;80;85
2016-12-28;2000-12-13 00:00:00;01990119  ;J ;G ;720402;0028851030205;1;130;189
2016-12-28;2000-12-13 00:00:00;01651720  ;K ;C ;100323;4711018003766;1;62;82
2016-12-28;2000-12-13 00:00:00;00913850  ;C ;E ;100312;4710543310059;1;14;18
2016-12-28;2000-12-13 00:00:00;01903638  ;D ;C ;120106;4719090790000;2;32;42
2016-12-28;2000-12-13 00:00:00;00399203  ;C ;E ;530301;4710205007211;1;141;179
2016-12-28;2000-12-13 00:00:00;01642711  ;D ;E ;560201;7610053910787;1;323;359
2016-12-28;2000-12-13 00:00:00;01325164  ;F ;E ;100443;4713115888819;1;16;22
2016-12-28;2000-12-13 00:00:00;01881653  ;C ;F ;110503;20367114     ;1;51;67
2016-12-28;2000-12-13 00:00:00;01757231  ;I ;C ;501130;4713645710529;1;48;69
2016-12-28;2000-12-13 00:00:00;01900309  ;D ;E ;500210;4710104111569;1;92;98
2016-12-28;2000-12-13 00:00:00;01815931  ;B ;F ;130206;4711080010112;1;34;40
2016-12-28;2000-12-13 00:00:00;02079394  ;C ;C ;100505;4710018004704;2;70;76
2016-12-28;2000-12-13 00:00:00;00579995  ;B ;F ;100325;4710176021957;1;14;18
2016-12-28;2000-12-13 00:00:00;01842999  ;C ;E ;530101;4902430494670;2;138;176
2016-12-28;2000-12-13 00:00:00;02017105  ;A ;E ;110116;4710932000134;1;19;25
2016-12-28;2000-12-13 00:00:00;00920308  ;G ;F ;130106;4711022100017;3;51;50
2016-12-28;2000-12-13 00:00:00;20002000  ;K ;H ;760534;4713045102016;1;80;100
